ICTAS2-900BA1328A,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
ICTAS2-900BA1330E,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
ICTAS2-900BA1332W,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
ICTAS2-900BA1334,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
ICTAS2-900CA1168T,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
ICTAS2-900CA1176L,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
ICTAS2-900CA1180U,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
ICTAS2-900CA1204P,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
ICTAS2-900CA1208G,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
ICTAS2-900CA1210N,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
ICTAS2-900CA1214S,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131BA1013H,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131BA1025J,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131BA1031J,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131BA1037K,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131BA1039D,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131BA1041Q,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131CA1374L,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131CA1376F,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131CA1378N,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131CA1380E,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131CA1382H,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131CA1384M,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131CA1386K,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131CA1388D,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131CA1390H,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131CA1392D,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131CA1394V,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131CA1396Y,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131CA1398C,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131CA1400Q,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131CA1402F,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131CA1404U,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131CA1406C,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131CA1408X,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131CA1410B,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131CA1412R,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131CA1414X,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131CA1416T,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131CA1418L,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131DA1313D,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131DA1315Y,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131DA1317S,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131DA1319J,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131DA1321T,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131DA1323K,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131DA1325K,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131DA1327S,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131DA1329F,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131DA1331Q,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131DA1333U,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131DA1335P,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131DA1337W,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131DA1339A,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131DA1341U,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131DA1343A,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131EA1322G,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131EA1324X,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131EA1326E,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131EA1328U,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131EA1330M,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131EA1332X,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131EA1334M,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131EA1336T,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131EA1338B,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131EA1340Y,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131EA1342U,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131EA1344M,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131EA1346T,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131EA1348D,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131EA1350H,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131EA1352C,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
LATH-131EA1354T,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
MALL2-871AA1120A,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
MALL2-871AA1122P,isb-wlc-1.cns.vt.edu,N/A,N/A
MALL2-871AA1124V,isb-wlc-1.cns.vt.edu,N/A,N/A
MC0-263CA1011H,,,
MC0-263CA1015J,,,
MC0-263CA1019K,,,
MCO-263AA1001E,,,
MCO-263AA1001E,,,
MCO-263AB1001N,,,
MCO-263AB1003W,,,
MCO-263AB1005B,,,
MCO-263AB1007U,,,
MCO-263AB1009J,,,
MCO-263AB1011N,,,
MCO-263AB1013T,,,
MCO-263BA1001X,,,
MCO-263BA1003J,,,
MCO-263BA1005Y,,,
MCO-263BA1007X,,,
MCO-263BA1009N,,,
MCO-263BA1011N,,,
MCO-263BA1013V,,,
MCO-263BA1015U,,,
MCO-263BA1017D,,,
MCO-263BA1019U,,,
MCO-263BB1001T,,,
MCO-263BB1003H,,,
MCO-263BB1005X,,,
MCO-263BB1007P,,,
MCO-263BB1009D,,,
MCO-263BB1011T,,,
MCO-263BC1003S,,,
MCO-263CA1001J,,,
MCO-263CA1003K,,,
MCO-263CA1005E,,,
MCO-263CA1007H,,,
MCO-263CA1009U,,,
MCO-263CA1013R,,,
MCO-263CA1017G,,,
MCO-263CA1021W,,,
MCO-263CA1023R,,,
MCO-263CA1025E,,,
MCO-263CB1022,,,
MCO-263CB1126X,,,
MCO-263CB1149W,,,
MCO-263CB1151B,,,
MCO-263CB1163Q,,,
MCO-263CB1165X,,,
MCO-263CB1167Y,,,
MCO-263CB1171R,,,
MCO-263CB1173D,,,
MCO-263CB1175Y,,,
MCO-266AB1015P,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
PW3-290AA1001X,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
PW3-290AA1003B,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
PW3-290AA1005X,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
PW3-290AA1007N,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
PW3-290AA1009W,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
PWC-280AA1001W,N/A,aruba-master,N/A
PWC-280AA1003N,N/A,aruba-master,N/A
PWC-280AA1005E,N/A,aruba-master,N/A
PWC-280AA1007K,N/A,aruba-master,N/A
PWC-280AA1009W,N/A,aruba-master,N/A
PWC-280BA1001U,N/A,aruba-master,N/A
PWC-280BA1003R,N/A,aruba-master,N/A
PWC-280BA1005X,N/A,aruba-master,N/A
PWC-280BA1007S,N/A,aruba-master,N/A
PWC-280BA1009M,N/A,aruba-master,N/A
PWC-280BA1011T,N/A,aruba-master,N/A
PWC-280BA1013Q,N/A,aruba-master,N/A
PWC-280BA1015G,N/A,aruba-master,N/A
R14-023-AP-1,isb-wlc-1.cns.vt.edu,N/A,198.82.169.189
R14-025-AP-1,isb-wlc-1.cns.vt.edu,N/A,198.82.169.189
R14-102-AP-1,isb-wlc-1.cns.vt.edu,N/A,198.82.169.189
R14-104-AP-1,isb-wlc-1.cns.vt.edu,N/A,198.82.169.189
R14-109-AP-1,198.82.169.189,N/A,198.82.169.189
R14-125-AP-1,isb-wlc-1.cns.vt.edu,N/A,198.82.169.189
R14-201-AP-1,N/A,isb-wlc-1.cns.vt.edu,N/A
R14-202-AP-1,isb-wlc-1.cns.vt.edu,N/A,198.82.169.189
R14-208-AP-1,N/A,N/A,N/A
R14-213-AP-1,198.82.169.189,N/A,198.82.169.189
R14-225-AP-1,198.82.169.189,N/A,198.82.169.189
R14-225-AP-2,198.82.169.189,N/A,198.82.169.189
SPA-100AAP01B,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SPB-100AAP01B,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SPC-200AP01B,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SPD-100NEW,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SPE-100NEW,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SPF-100NEW,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SPG-100NEW,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SPH-100AP01B,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SPI-100AP01B,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SPJ-100AP01B,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SPK-B14AP01B,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SPK-B54AP01B,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SPM-B14AP01B,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SPM-B54AP01B,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SPO-B14AP01B,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SPO-B54AP01B,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SPQ-B14AP01B,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SPQ-B54AP01B,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SSB-264AA1001C,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SSB-264AA1003B,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SSB-264AA1005H,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SSB-264AA1007P,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SSB-264AA1009L,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SSB-264AA1011E,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SSB-264AA1013D,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SSB-264AA1015M,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SSB-264AA1017G,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SSB-264AA1019X,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SSB-264AA1021M,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SSB-264AA1023B,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SSB-264CA1001X,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SSB-264CA1003J,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SSB-264CA1005B,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SSB-264CA1007S,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SSB-264CA1009S,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SSB-264CA1011A,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SSB-264CA1013P,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SSB-264CA1015Q,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SSB-264CA1017W,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SSB-264CA1019D,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SSB-264CA1021U,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SSB-264CA1023N,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SSB-264CA1025F,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SSB-264CA1027R,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SSB-264CA1029N,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SSB-264CA1031W,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SSB-264CA1033X,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SSB-264CA1035U,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SSB-264CA1037A,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SSB-264CA1039U,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SSB-264CA1041F,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
SSB-264CA1043J,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
VTINN-1181D-Test,,,
WALA-396AB1001F,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
WALA-396AB1016E,isb-wlc-1.cns.vt.edu,isb-wlc-1.cns.vt.edu,N/A
WALA-396AB1032,isb-wlc-1.cns.vt.edu,aruba-masterisb-wlc-1.cns.vt.edu,N/A
